state	source	status	title	rationale
233	recording@00:18:12	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
234	recording@00:18:13	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
235	recording@00:18:14	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
236	slides-images/slide-22-agent-web-actions.jpg	required	agent web actions	independent teaching state retained from the official 1080p recording
237	recording@00:18:16	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
238	recording@00:18:17	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
239	recording@00:18:18	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
240	slides-images/slide-23-google-fallback.jpg	required	Google fallback	independent teaching state retained from the official 1080p recording
241	recording@00:18:20	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
242	recording@00:18:21	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
243	slides-images/slide-24-adaptable-site-formats.jpg	required	adaptable site formats	independent teaching state retained from the official 1080p recording
244	recording@00:18:23	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
245	recording@00:18:24	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
246	slides-images/slide-25-reservation-confirmed.jpg	required	reservation confirmed	independent teaching state retained from the official 1080p recording
247	recording@00:18:26	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
248	recording@00:18:27	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
249	slides-images/slide-26-self-correcting-behavior.jpg	required	self-correcting behavior	independent teaching state retained from the official 1080p recording
250	recording@00:18:29	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
251	recording@00:18:30	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
252	slides-images/slide-27-multiple-decisions.jpg	required	multiple decisions	independent teaching state retained from the official 1080p recording
253	slides-images/slide-28-calendar-prompt.jpg	required	calendar prompt	independent teaching state retained from the official 1080p recording
254	recording@00:18:33	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
255	recording@00:18:34	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
256	recording@00:18:35	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
257	recording@00:18:36	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
258	recording@00:18:37	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
259	recording@00:18:38	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
260	slides-images/slide-29-calendar-rescheduled.jpg	required	calendar rescheduled	independent teaching state retained from the official 1080p recording
261	recording@00:18:40	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
262	slides-images/slide-30-right-skills-right-time.jpg	required	right skills right time	independent teaching state retained from the official 1080p recording
263	slides-images/slide-31-flight-prompt.jpg	required	flight prompt	independent teaching state retained from the official 1080p recording
264	recording@00:18:43	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
265	recording@00:18:44	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
266	recording@00:18:45	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
267	recording@00:18:46	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
268	recording@00:18:47	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
269	slides-images/slide-32-flight-window-seat.jpg	required	flight window seat	independent teaching state retained from the official 1080p recording
270	recording@00:18:49	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
271	recording@00:18:50	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
272	recording@00:18:51	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
273	recording@00:18:52	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
274	recording@00:18:53	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
275	slides-images/slide-33-booking-success-improvement.jpg	required	booking success improvement	independent teaching state retained from the official 1080p recording
276	recording@00:18:55	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
277	recording@00:18:56	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
278	recording@00:18:57	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
279	recording@00:18:58	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
280	recording@00:18:59	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
281	recording@00:19:00	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
282	recording@00:19:01	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
283	recording@00:19:03	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
284	recording@00:19:10	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
285	recording@00:19:12	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
286	recording@00:19:15	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
287	recording@00:19:16	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
288	recording@00:19:17	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
289	recording@00:19:25	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
290	recording@00:19:28	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
291	recording@00:19:43	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
292	recording@00:19:44	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
293	recording@00:19:45	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
294	recording@00:19:46	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
295	recording@00:19:47	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
296	recording@00:19:48	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
297	recording@00:19:49	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
298	recording@00:19:50	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
299	recording@00:19:51	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
300	recording@00:19:52	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
301	recording@00:19:53	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
302	recording@00:19:54	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
303	recording@00:19:55	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
304	recording@00:19:57	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
305	recording@00:19:58	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
306	recording@00:20:11	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
307	recording@00:20:12	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
308	recording@00:20:14	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
309	recording@00:20:16	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
310	recording@00:20:17	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
311	recording@00:20:19	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
312	recording@00:20:22	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
313	recording@00:20:24	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
314	recording@00:20:27	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
315	recording@00:20:39	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
316	slides-images/slide-34-agentq-methods-paper.jpg	required	AgentQ methods and paper	independent teaching state retained from the official 1080p recording
317	recording@00:20:48	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
318	recording@00:20:53	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
319	recording@00:20:54	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
320	recording@00:20:56	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
321	recording@00:21:06	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
322	recording@00:21:07	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
323	recording@00:21:10	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
324	recording@00:21:12	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
325	recording@00:21:13	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
326	recording@00:21:15	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
327	recording@00:21:16	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
328	recording@00:21:18	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
329	recording@00:21:20	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
330	recording@00:21:21	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
331	recording@00:21:23	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
332	recording@00:21:24	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
333	recording@00:21:26	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
334	recording@00:21:27	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
335	recording@00:21:29	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
336	recording@00:21:31	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
337	recording@00:21:32	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
338	recording@00:21:33	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
339	recording@00:21:34	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
340	recording@00:21:38	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
341	recording@00:21:39	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
342	slides-images/slide-35-mcts-search.jpg	required	MCTS search	independent teaching state retained from the official 1080p recording
343	recording@00:21:42	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
344	recording@00:21:51	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
345	recording@00:21:59	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
346	recording@00:22:02	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
347	recording@00:22:06	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
348	recording@00:22:07	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
349	recording@00:22:09	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
350	recording@00:22:10	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
351	recording@00:22:12	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
352	recording@00:22:13	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
353	recording@00:22:16	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
354	recording@00:22:18	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
355	recording@00:22:19	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
356	recording@00:22:21	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
357	recording@00:22:23	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
358	recording@00:22:30	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
359	recording@00:22:33	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
360	recording@00:22:36	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
361	recording@00:22:39	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
362	recording@00:22:45	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
363	recording@00:22:47	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
364	recording@00:22:51	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
365	slides-images/slide-36-self-critique-process.jpg	required	self-critique process	independent teaching state retained from the official 1080p recording
366	recording@00:23:18	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
367	recording@00:23:19	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
368	recording@00:23:21	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
369	slides-images/slide-37-rlhf-preference-learning.jpg	required	RLHF preference learning	independent teaching state retained from the official 1080p recording
370	recording@00:23:24	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
371	recording@00:23:25	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
372	recording@00:23:26	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
373	recording@00:23:27	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
374	recording@00:23:30	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
375	recording@00:23:33	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
376	recording@00:23:35	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
377	recording@00:23:36	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
378	recording@00:23:38	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
379	recording@00:23:39	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
380	recording@00:23:41	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
381	recording@00:23:42	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
382	recording@00:23:43	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
383	recording@00:23:44	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
384	recording@00:23:45	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
385	recording@00:23:48	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
386	recording@00:23:49	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
387	recording@00:23:51	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
388	recording@00:23:52	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
389	recording@00:24:01	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
390	recording@00:24:03	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
391	recording@00:24:04	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
392	recording@00:24:05	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
393	recording@00:24:07	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
394	recording@00:24:09	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
395	slides-images/slide-38-opentable-step1-navigate.jpg	required	OpenTable step 1 navigation	independent teaching state retained from the official 1080p recording
396	recording@00:24:12	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
397	recording@00:24:13	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
398	slides-images/slide-39-opentable-step2-homepage.jpg	required	OpenTable step 2 homepage	independent teaching state retained from the official 1080p recording
399	recording@00:24:27	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
400	recording@00:24:28	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
401	recording@00:24:29	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
402	recording@00:24:33	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
403	recording@00:24:36	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
404	recording@00:24:37	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
405	recording@00:24:39	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
406	slides-images/slide-40-opentable-step3-restaurant.jpg	required	OpenTable step 3 restaurant	independent teaching state retained from the official 1080p recording
407	slides-images/slide-41-opentable-step4-wrong-date.jpg	required	OpenTable step 4 wrong date	independent teaching state retained from the official 1080p recording
408	recording@00:24:51	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
409	slides-images/slide-42-opentable-step5-date-selector.jpg	required	OpenTable step 5 date selector	independent teaching state retained from the official 1080p recording
410	slides-images/slide-43-opentable-step6-correct-date.jpg	required	OpenTable step 6 correct date	independent teaching state retained from the official 1080p recording
411	slides-images/slide-44-opentable-step7-confirmed.jpg	required	OpenTable step 7 confirmed	independent teaching state retained from the official 1080p recording
412	recording@00:24:57	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
413	recording@00:25:06	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
414	recording@00:26:35	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
415	recording@00:26:36	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
416	recording@00:26:37	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
417	recording@00:26:39	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
418	recording@00:26:40	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
419	slides-images/slide-45-agentq-real-world-benchmark.jpg	required	AgentQ real-world benchmark	independent teaching state retained from the official 1080p recording
420	recording@00:26:42	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
421	recording@00:26:43	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
422	recording@00:26:48	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
423	recording@00:26:53	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
424	slides-images/slide-46-neural-compute-unit.jpg	required	neural compute unit	independent teaching state retained from the official 1080p recording
425	recording@00:28:05	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
426	slides-images/slide-47-mips-instruction-analogy.jpg	required	MIPS instruction analogy	independent teaching state retained from the official 1080p recording
427	slides-images/slide-48-looped-transformer.jpg	required	looped Transformer	independent teaching state retained from the official 1080p recording
428	recording@00:29:22	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
429	recording@00:29:23	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
430	recording@00:29:24	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
431	recording@00:29:25	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
432	recording@00:29:26	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
433	recording@00:29:27	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
434	recording@00:29:28	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
435	recording@00:29:29	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
436	recording@00:29:31	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
437	recording@00:29:32	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
438	recording@00:29:33	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
439	recording@00:29:35	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
440	recording@00:29:36	optional	Progressive or repeated recording state	superseded build, repeated state, demo micro-step, or lower-information moment; the retained state preserves the independent teaching point
441	recording@00:29:37	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
442	recording@00:29:39	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
443	recording@00:29:40	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
444	recording@00:29:41	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
445	recording@00:29:42	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
446	recording@00:29:45	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
447	recording@00:29:46	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
448	recording@00:29:47	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
449	recording@00:29:48	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
450	recording@00:29:49	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
451	recording@00:29:50	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
452	recording@00:29:51	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
453	recording@00:29:52	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
454	recording@00:29:53	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
455	recording@00:29:54	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
