state	source	status	title	rationale
248	recording@00:40:39	optional	Tralnloa (eetbe	progressive build, repeated agenda/architecture state, or speaker-only frame; the final independent teaching state is retained
249	recording@00:40:53	optional	Data	progressive build, repeated agenda/architecture state, or speaker-only frame; the final independent teaching state is retained
250	recording@00:40:58	required	Progressive training recipe from 256p to 768p	independent teaching slide or representative capability/evidence state retained in the note
251	recording@00:41:11	optional	ovie Gen overview Architecture Data and training recipe	progressive build, repeated agenda/architecture state, or speaker-only frame; the final independent teaching state is retained
252	recording@00:41:12	optional	y finding of Movie Gen: Scaling data, model parameters and compute for a simple transformer resulted in a model that car	progressive build, repeated agenda/architecture state, or speaker-only frame; the final independent teaching state is retained
253	recording@00:41:13	optional	\e 84 _. ~~	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
254	recording@00:41:14	optional	my ™	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
255	recording@00:41:15	optional	. ~*~ “	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
256	recording@00:41:16	optional	—	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
257	recording@00:41:17	required	Learned visual world sample: kite runner	independent teaching slide or representative capability/evidence state retained in the note
258	recording@00:41:18	optional	BS	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
259	recording@00:41:19	optional	hb 2 aN	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
260	recording@00:41:20	optional	“ ~	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
261	recording@00:41:21	optional	% : .	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
262	recording@00:41:22	optional	a!	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
263	recording@00:41:23	optional	‘y	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
264	recording@00:41:24	optional	>	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
265	recording@00:41:25	optional	Li = ~_—	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
266	recording@00:41:26	optional	_ “a	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
267	recording@00:41:27	optional	>.) !	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
268	recording@00:41:28	optional	ae 4	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
269	recording@00:41:29	optional	Be a	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
270	recording@00:41:30	optional	»> \ at	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
271	recording@00:41:31	optional	. Sf	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
272	recording@00:41:32	optional	ra a y	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
273	recording@00:41:33	optional	PN Wa De	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
274	recording@00:41:34	optional	Ss ,	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
275	recording@00:41:35	optional	4 1	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
276	recording@00:41:39	optional	>	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
277	recording@00:41:40	optional	—.	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
278	recording@00:41:41	optional	tm _ ~ }	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
279	recording@00:41:42	optional	F wy ) \	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
280	recording@00:41:43	optional	¥ a &	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
281	recording@00:41:44	optional	me oo wir	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
282	recording@00:41:45	optional	™ —_ Jha	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
283	recording@00:41:46	optional	\ A	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
284	recording@00:41:47	optional	4	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
285	recording@00:41:48	optional	; ins - N	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
286	recording@00:41:49	optional	ye	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
287	recording@00:41:50	optional	‘st	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
288	recording@00:41:54	optional	>	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
289	recording@00:41:55	optional	. N	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
290	recording@00:41:56	optional	es y	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
291	recording@00:41:57	optional	ee Na	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
292	recording@00:41:58	optional	, “ 4	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
293	recording@00:41:59	optional	- = vi +7	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
294	recording@00:42:00	optional	SS \ Wi	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
295	recording@00:42:01	optional	Gy ‘	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
296	recording@00:42:02	optional	, N	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
297	recording@00:42:03	optional	AS K. —, ——__	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
298	recording@00:42:04	optional	A sloth with pink sunglasses lays on a donut float ina pool. The sloth is holding a trop k@AAR Ge wort	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
299	recording@00:42:05	optional	Po	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
300	recording@00:42:06	optional	; = a	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
301	recording@00:42:07	optional	a rn.	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
302	recording@00:42:08	optional	- _ vs	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
303	recording@00:42:09	optional	—	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
304	recording@00:42:10	optional	a	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
305	recording@00:42:11	required	Learned visual world sample: sloth float	independent teaching slide or representative capability/evidence state retained in the note
306	recording@00:42:12	optional	~ an	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
307	recording@00:42:13	optional	al a	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
308	recording@00:42:14	optional	b cn y	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
309	recording@00:42:15	optional	a a =	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
310	recording@00:42:18	optional	>	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
311	recording@00:42:19	optional	aa y ie	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
312	recording@00:42:20	optional	i ee ee	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
313	recording@00:42:21	optional	ee TATA,	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
314	recording@00:42:22	optional	~~ oe “ROW	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
315	recording@00:42:23	optional	«wy	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
316	recording@00:42:24	optional	i ———_,, a =	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
317	recording@00:42:25	optional	,.	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
318	recording@00:42:26	optional	a = —	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
319	recording@00:42:27	optional	~~ 3 _	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
320	recording@00:42:28	optional	—	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
321	recording@00:42:34	optional	»: %	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
322	recording@00:42:35	optional	an UP	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
323	recording@00:42:36	optional	+, <— a =	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
324	recording@00:42:37	optional	a rn	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
325	recording@00:42:38	optional	ee AS	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
326	recording@00:42:39	optional	a — ry	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
327	recording@00:42:40	optional	, —	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
328	recording@00:42:41	optional	2 <i.	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
329	recording@00:42:42	optional	biel	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
330	recording@00:42:43	optional	—	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
331	recording@00:42:44	optional	ee	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
332	recording@00:42:45	optional	= 4	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
333	recording@00:42:49	optional	»	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
334	recording@00:42:51	optional	>	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
335	recording@00:42:52	optional	> La	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
336	recording@00:42:53	optional	.	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
337	recording@00:42:54	required	Precise editing: VR headset	independent teaching slide or representative capability/evidence state retained in the note
338	recording@00:42:55	optional	a=	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
339	recording@00:42:56	optional	we Ls	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
340	recording@00:42:57	optional	; =	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
341	recording@00:42:58	optional	€ SA	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
342	recording@00:42:59	optional	, . ie	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
343	recording@00:43:00	optional	! j © rg	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
344	recording@00:43:01	optional	“~y ©	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
345	recording@00:43:02	optional	ae -©	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
346	recording@00:43:03	optional	r	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
347	recording@00:43:04	optional	—_ as ah 6 fk	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
348	recording@00:43:05	optional	’ SS	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
349	recording@00:43:06	optional	>] tS ae	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
350	recording@00:43:07	optional	ac	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
351	recording@00:43:08	optional	a	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
352	recording@00:43:09	optional	-0	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
353	recording@00:43:10	optional	Os	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
354	recording@00:43:11	optional	~	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
355	recording@00:43:12	optional	b > hy	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
356	recording@00:43:13	optional	I “> @' le	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
357	recording@00:43:14	optional	e #°	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
358	recording@00:43:16	optional	ia	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
359	recording@00:43:17	optional	Vv P ti, ing	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
360	recording@00:43:18	optional	- oil	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
361	recording@00:43:19	optional	.	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
362	recording@00:43:20	optional	u i	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
363	recording@00:43:21	optional	gai' fa	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
364	recording@00:43:22	optional	~	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
365	recording@00:43:23	optional	Oe	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
366	recording@00:43:24	optional	S.	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
367	recording@00:43:25	optional	, B,) Te	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
368	recording@00:43:26	optional	I ey,.	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
369	recording@00:43:27	optional	rea r o	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
370	recording@00:43:30	optional	a	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
371	recording@00:43:31	optional		micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
372	recording@00:43:38	optional	Transition, speaker, or repeated video micro-state	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
373	recording@00:43:47	optional	: i	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
374	recording@00:43:54	required	Precise editing: penguins	independent teaching slide or representative capability/evidence state retained in the note
375	recording@00:43:49	optional	Te ee	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
376	recording@00:43:50	optional	i -- = 1 Oe	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
377	recording@00:43:51	optional		micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
378	recording@00:43:52	optional	"<— "" -. a ~"	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
379	recording@00:43:53	optional	t _— es ' —S* =	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
380	recording@00:43:54	optional	\ ~ . ie	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
381	recording@00:43:55	optional	_ a a aia >	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
382	recording@00:43:56	optional	—_ = ia	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
383	recording@00:43:57	optional	> - —_ _ =	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
384	recording@00:44:00	optional	>	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
385	recording@00:44:01	optional	* i Tha a Ee	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
386	recording@00:44:02	optional	\ =	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
387	recording@00:44:03	optional	®	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
388	recording@00:44:12	required	Personalized video generation	independent teaching slide or representative capability/evidence state retained in the note
389	recording@00:44:05	optional	oad =~ \	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
390	recording@00:44:06	optional	\) #% y = i \	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
391	recording@00:44:07	optional	———_ —_	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
392	recording@00:44:08	optional	aN , =~ 1	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
393	recording@00:44:09	optional	J —	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
394	recording@00:44:10	optional	F aN © ss	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
395	recording@00:44:11	optional	0 Ss iJ	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
396	recording@00:44:12	optional	q —	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
397	recording@00:44:13	optional	oN =	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
398	recording@00:44:14	optional	ry \	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
399	recording@00:44:18	optional	>	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
400	recording@00:44:19	optional	{ ‘ ~ — 4	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
401	recording@00:44:20	optional	F aN Sea J	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
402	recording@00:44:21	optional	"\"" = =-s \"	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
403	recording@00:44:22	optional	=_ =	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
404	recording@00:44:23	optional	7 F oN =	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
405	recording@00:44:24	optional	>	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
406	recording@00:44:25	optional	Aman sits in the desert, wearing a wide-brimmed hat, a brown coat, and a scarf The man holds a glass of amber-colored tea. The	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
407	recording@00:44:26	optional	i	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
408	recording@00:44:27	optional	SEE —- °° °° ° ° ° ° °° «°-°-:°-«-«»«~»°&« xx -«	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
409	recording@00:44:28	optional	\\	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
410	recording@00:44:29	optional	= wowsa	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
411	recording@00:44:30	optional	De \\ \a	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
412	recording@00:44:31	optional	Oi \\ \a a	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
413	recording@00:44:32	optional	\\ EL }	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
414	recording@00:44:33	optional	\) ie	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
415	recording@00:44:34	optional	Ww Va ‘i	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
416	recording@00:44:35	optional	\ i ie	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
417	recording@00:44:36	optional	Aman sits in the desert, wearing a wide-brimmed hat, a brown coat, and a scarf. The man holds a glass of amber-colored tea. The	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
418	recording@00:44:39	optional	>	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
419	recording@00:44:43	required	Video-conditioned synchronized audio	independent teaching slide or representative capability/evidence state retained in the note
420	recording@00:44:45	optional	Movie Gen Audio: Thunder cracks loudly, with an orchestral music track.	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
421	recording@00:44:46	optional	.	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
422	recording@00:44:47	optional	_	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
423	recording@00:44:48	optional	al	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
424	recording@00:44:49	optional	-	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
425	recording@00:44:50	optional	io	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
426	recording@00:45:00	optional	>	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
427	recording@00:45:03	optional	Movie Gen Audio: Thunder cracks loudly, with an orchestral music track.	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
428	recording@00:45:04	optional	Movie Gen Audio: Thunder cracks loudly, with an orchestral music track.	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
429	recording@00:45:05	optional	Movie Gen Audio: Thunder cracks loudly, with an orchestral music track.	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
430	recording@00:45:06	optional	*	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
431	recording@00:45:07	optional	Movie Gen Audio: Thunder cracks loudly, with an orchestral music track.	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
432	recording@00:45:08	optional	-	micro-state inside a video demo; representative frames retain the distinct capability without turning the note into a frame dump
433	recording@00:47:24	required	Human-evaluation net win rates	independent teaching slide or representative capability/evidence state retained in the note
434	recording@00:49:13	required	Movie Gen and Llama 3 scaling laws	independent teaching slide or representative capability/evidence state retained in the note
435	recording@00:49:19	optional	ovie Gen overview Architecture Data and training recipe	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
436	recording@00:49:20	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
437	recording@00:49:40	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
438	recording@00:49:41	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
439	recording@00:49:42	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
440	recording@00:49:43	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
441	recording@00:49:44	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
442	recording@00:49:45	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
443	recording@00:49:46	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
444	recording@00:49:47	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
445	recording@00:49:48	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
446	recording@00:49:49	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
447	recording@00:49:50	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
448	recording@00:49:51	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
449	recording@00:49:53	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
450	recording@00:49:54	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
451	recording@00:49:55	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
452	recording@00:49:56	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
453	recording@00:49:57	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
454	recording@00:49:58	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
455	recording@00:49:59	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
456	recording@00:50:00	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
457	recording@00:50:01	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
458	recording@00:50:02	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
459	recording@00:50:03	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
460	recording@00:50:04	required	Failure case: complex collision dynamics	independent teaching slide or representative capability/evidence state retained in the note
461	recording@00:50:09	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
462	recording@00:50:10	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
463	recording@00:50:11	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
464	recording@00:53:37	required	Future directions: scale, reasoning, native generation	independent teaching slide or representative capability/evidence state retained in the note
465	recording@00:53:56	optional	Acknowledgements for Movie Gen	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
466	recording@00:54:44	optional	What is next for Video Generation	progressive result/failure/future build or repeated embedded-video frame; the clearest state is retained
467	recording@00:54:45	optional	—	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
468	recording@00:54:48	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
469	recording@00:54:49	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
470	recording@00:54:50	optional	ar	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
471	recording@00:54:51	optional	<	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
472	recording@00:54:52	optional	<	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
473	recording@00:54:53	optional	= Leeceeeeeeee	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
474	recording@00:54:54	optional	: Sy wat	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
475	recording@00:54:55	optional	e	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
476	recording@00:54:59	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
477	recording@00:55:00	optional	ae 4	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
478	recording@00:55:01	optional	i —	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
479	recording@00:55:02	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
480	recording@00:55:03	optional	. -	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
481	recording@00:55:08	optional	Ss	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
482	recording@00:55:09	optional	‘S	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
483	recording@00:55:10	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
484	recording@00:55:11	optional	7	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
485	recording@00:55:12	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
486	recording@00:55:13	optional	, >	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
487	recording@00:55:15	optional	= = . 1	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
488	recording@00:55:16	optional	. : - wht	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
489	recording@00:55:17	optional	b =e wt	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
490	recording@00:55:18	optional	a = 4 W	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
491	recording@00:55:19	optional	“y	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
