state	source	status	title	rationale
258	recording@00:56:10	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
259	slides-images/slide-39-addition-metacognition-gap.jpg	required	The model cannot report its internal addition heuristic	independent teaching state retained from the official 1080p recording
260	slides-images/slide-40-explanation-versus-algorithm.jpg	required	Simulated explanations differ from internal algorithms	independent teaching state retained from the official 1080p recording
261	recording@00:56:14	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
262	recording@00:56:15	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
263	recording@00:56:16	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
264	slides-images/slide-41-addition-generalization-context.jpg	required	Addition features generalize beyond arithmetic prompts	independent teaching state retained from the official 1080p recording
265	recording@00:57:01	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
266	recording@00:57:50	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
267	slides-images/slide-42-addition-generalization-time.jpg	required	Addition feature applied to measurement timing	independent teaching state retained from the official 1080p recording
268	slides-images/slide-43-addition-generalization-table.jpg	required	Addition feature applied to a financial table	independent teaching state retained from the official 1080p recording
269	recording@00:58:47	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
270	slides-images/slide-44-hallucinations-intro.jpg	required	Parallel Processing: Hallucinations	independent teaching state retained from the official 1080p recording
271	recording@00:59:57	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
272	slides-images/slide-45-always-on-idk-circuit.jpg	required	An always-on IDK circuit inhibited by known entities	independent teaching state retained from the official 1080p recording
273	slides-images/slide-46-knowing-unknowns.jpg	required	How does the model know that it does not know?	independent teaching state retained from the official 1080p recording
274	recording@01:02:14	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
275	slides-images/slide-47-suppress-idk-hallucinates.jpg	required	Suppressing the IDK circuit causes hallucinations	independent teaching state retained from the official 1080p recording
276	slides-images/slide-48-natural-hallucination-hypothesis.jpg	required	Incorrect suppression may cause natural hallucinations	independent teaching state retained from the official 1080p recording
277	recording@01:03:23	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
278	recording@01:03:45	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
279	recording@01:03:46	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
280	slides-images/slide-49-jailbreaks-intro.jpg	required	Parallel Processing: Jailbreaks	independent teaching state retained from the official 1080p recording
281	recording@01:03:48	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
282	slides-images/slide-50-jailbreak-comparison.jpg	required	Direct harmful request versus acrostic jailbreak	independent teaching state retained from the official 1080p recording
283	slides-images/slide-51-default-refusal-circuit.jpg	required	Default case: harmful concept activates refusal	independent teaching state retained from the official 1080p recording
284	recording@01:04:29	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
285	slides-images/slide-52-jailbreak-keeps-going.jpg	required	Why the model keeps going after emitting BOMB	independent teaching state retained from the official 1080p recording
286	recording@01:04:35	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
287	slides-images/slide-53-planning-poems-intro.jpg	required	Planning: poems	independent teaching state retained from the official 1080p recording
288	slides-images/slide-54-rhyming-token-question.jpg	required	How tokenwise prediction can write rhyming poetry	independent teaching state retained from the official 1080p recording
289	slides-images/slide-55-rhyme-plan-before-line.jpg	required	The chosen rhyme appears before the line begins	independent teaching state retained from the official 1080p recording
290	slides-images/slide-56-planned-words-compose-line.jpg	required	Planned words shape the entire line	independent teaching state retained from the official 1080p recording
291	slides-images/slide-57-rhyme-plan-interventions.jpg	required	Intervening on the rhyme plan	independent teaching state retained from the official 1080p recording
292	recording@01:06:33	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
293	slides-images/slide-58-plan-changes-full-line.jpg	required	Changing the plan changes the full line	independent teaching state retained from the official 1080p recording
294	slides-images/slide-59-cot-unfaithfulness-intro.jpg	required	Planning: chain-of-thought unfaithfulness	independent teaching state retained from the official 1080p recording
295	recording@01:07:39	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
296	slides-images/slide-60-faithful-reasoning-circuit.jpg	required	Faithful reasoning circuit	independent teaching state retained from the official 1080p recording
297	recording@01:07:41	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
298	slides-images/slide-61-motivated-reasoning-backward.jpg	required	The model works backward from a suggested answer	independent teaching state retained from the official 1080p recording
299	recording@01:08:25	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
300	slides-images/slide-62-papers-and-methods.jpg	required	Further case studies and method details	independent teaching state retained from the official 1080p recording
301	recording@01:08:55	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
302	recording@01:09:37	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
303	recording@01:09:47	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
304	recording@01:10:11	optional	Progressive or repeated visual state	superseded build, repeated state, or lower-information moment; the retained state preserves the independent teaching point
305	recording@01:10:15	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
306	recording@01:10:16	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
307	recording@01:10:17	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
308	recording@01:10:22	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
309	recording@01:10:23	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
310	recording@01:10:24	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
311	recording@01:10:25	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
312	recording@01:10:26	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
313	recording@01:10:27	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
314	recording@01:10:28	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
315	recording@01:10:29	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
316	recording@01:10:30	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
317	recording@01:10:31	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
318	recording@01:10:32	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
319	recording@01:10:33	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
320	recording@01:10:35	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
321	recording@01:10:36	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
322	recording@01:10:37	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
323	recording@01:10:38	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
324	recording@01:10:44	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
325	recording@01:10:45	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
326	recording@01:10:46	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
327	recording@01:10:47	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
328	recording@01:10:48	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
329	recording@01:10:49	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
330	recording@01:10:50	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
331	recording@01:10:51	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
332	recording@01:10:52	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
333	recording@01:10:59	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
334	recording@01:11:00	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
335	recording@01:11:02	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
336	recording@01:11:03	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
337	recording@01:11:04	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
338	recording@01:11:06	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
339	recording@01:11:07	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
340	recording@01:11:08	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
341	recording@01:11:24	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
342	recording@01:11:26	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
343	recording@01:11:28	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
344	recording@01:11:32	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
345	recording@01:11:33	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
346	recording@01:11:34	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
347	recording@01:11:35	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
348	recording@01:11:36	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
349	recording@01:11:37	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
350	recording@01:11:39	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
351	recording@01:11:42	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
352	recording@01:11:57	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
353	recording@01:12:01	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
354	recording@01:12:24	optional	Repeated further-reading slide	duplicate of the retained further-reading state
355	recording@01:12:25	optional	Repeated further-reading slide	duplicate of the retained further-reading state
356	recording@01:12:26	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
357	recording@01:12:31	optional	Speaker or transition frame	speaker-only, transition, or low-information frame without independent visual teaching content
