state	source	status	title	rationale
249	recording@00:54:12	optional	Repeated, progressive, transition, or embedded-video micro-state	superseded by a retained readable state from the same slide, animation, or live demonstration
250	recording@00:54:13	optional	Repeated, progressive, transition, or embedded-video micro-state	superseded by a retained readable state from the same slide, animation, or live demonstration
251	recording@00:55:36	required	原始 RNA 训练进展	independent teaching state retained in the note
252	recording@00:55:40	optional	Repeated, progressive, transition, or embedded-video micro-state	superseded by a retained readable state from the same slide, animation, or live demonstration
253	recording@00:55:42	optional	Repeated, progressive, transition, or embedded-video micro-state	superseded by a retained readable state from the same slide, animation, or live demonstration
254	recording@00:56:04	optional	Repeated, progressive, transition, or embedded-video micro-state	superseded by a retained readable state from the same slide, animation, or live demonstration
255	recording@00:56:13	optional	Repeated, progressive, transition, or embedded-video micro-state	superseded by a retained readable state from the same slide, animation, or live demonstration
256	recording@00:56:18	required	模型内部生物特征解释	independent teaching state retained in the note
257	recording@00:56:38	required	大模型生物特征图谱	independent teaching state retained in the note
258	recording@00:57:54	required	大规模多模态瓶颈	independent teaching state retained in the note
259	recording@00:58:01	required	肿瘤生物学世界模型	independent teaching state retained in the note
260	recording@00:58:40	optional	Repeated, progressive, transition, or embedded-video micro-state	superseded by a retained readable state from the same slide, animation, or live demonstration
261	recording@00:58:43	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
262	recording@00:58:44	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
263	recording@00:58:46	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
264	recording@00:58:47	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
265	recording@00:59:00	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
266	recording@00:59:02	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
267	recording@00:59:03	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
268	recording@00:59:04	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
269	recording@00:59:05	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
270	recording@00:59:07	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
271	recording@00:59:09	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
272	recording@00:59:14	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
273	recording@00:59:23	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
274	recording@00:59:24	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
275	recording@00:59:26	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
276	recording@00:59:27	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
277	recording@00:59:28	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
278	recording@00:59:41	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
279	recording@00:59:42	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
280	recording@00:59:43	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
281	recording@00:59:44	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
282	recording@00:59:52	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
283	recording@00:59:53	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
284	recording@00:59:57	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
285	recording@01:00:06	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
286	recording@01:00:07	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
287	recording@01:00:17	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
288	recording@01:00:18	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
289	recording@01:00:19	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
290	recording@01:00:20	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
291	recording@01:00:32	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
292	recording@01:00:42	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
293	recording@01:00:43	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
294	recording@01:00:51	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
295	recording@01:00:52	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
296	recording@01:00:53	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
297	recording@01:00:58	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
298	recording@01:00:59	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
299	recording@01:01:06	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
300	recording@01:01:07	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
301	recording@01:01:08	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
302	recording@01:01:11	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
303	recording@01:01:12	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
304	recording@01:01:13	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
305	recording@01:01:14	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
306	recording@01:01:22	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
307	recording@01:01:23	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
308	recording@01:01:27	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
309	recording@01:01:28	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
310	recording@01:01:33	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
311	recording@01:01:34	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
312	recording@01:01:35	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
313	recording@01:01:36	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
314	recording@01:01:37	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
315	recording@01:02:07	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
316	recording@01:02:13	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
317	recording@01:02:15	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
318	recording@01:02:16	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
319	recording@01:02:19	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
320	recording@01:02:20	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
321	recording@01:02:21	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
322	recording@01:02:23	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
323	recording@01:02:25	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
324	recording@01:02:26	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
325	recording@01:02:29	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
326	recording@01:02:32	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
327	recording@01:02:33	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
328	recording@01:02:34	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
329	recording@01:02:36	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
330	recording@01:02:39	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
331	recording@01:02:40	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
332	recording@01:02:41	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
333	recording@01:02:42	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
334	recording@01:02:46	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
335	recording@01:02:47	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
336	recording@01:02:50	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
337	recording@01:02:51	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
338	recording@01:02:52	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
339	recording@01:02:54	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
340	recording@01:03:10	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
341	recording@01:03:11	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
342	recording@01:03:12	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
343	recording@01:03:13	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
344	recording@01:03:14	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
345	recording@01:03:24	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
346	recording@01:03:43	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
347	recording@01:05:20	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
348	recording@01:05:22	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
349	recording@01:05:24	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
350	recording@01:05:25	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
351	recording@01:05:26	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
352	recording@01:05:27	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
353	recording@01:05:34	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
354	recording@01:05:35	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
355	recording@01:05:37	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
356	recording@01:05:38	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
357	recording@01:05:48	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
358	recording@01:05:53	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
359	recording@01:06:01	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
360	recording@01:06:06	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
361	recording@01:06:07	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
362	recording@01:06:14	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
363	recording@01:06:15	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
364	recording@01:06:27	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
365	recording@01:06:28	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
366	recording@01:06:29	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
367	recording@01:06:30	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
368	recording@01:06:31	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
369	recording@01:06:35	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
370	recording@01:06:55	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
371	recording@01:06:57	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
372	recording@01:06:58	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
373	recording@01:06:59	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
374	recording@01:07:00	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
375	recording@01:07:01	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
376	recording@01:07:04	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
377	recording@01:07:05	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
378	recording@01:07:08	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
379	recording@01:07:09	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
380	recording@01:07:17	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
381	recording@01:07:18	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
382	recording@01:07:19	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
383	recording@01:07:22	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
384	recording@01:07:23	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
385	recording@01:07:24	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
386	recording@01:07:32	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
387	recording@01:07:33	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
388	recording@01:07:58	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
389	recording@01:07:59	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
390	recording@01:08:00	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
391	recording@01:08:01	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
392	recording@01:08:02	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
393	recording@01:08:07	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
394	recording@01:08:10	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
395	recording@01:08:26	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
396	recording@01:08:27	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
397	recording@01:08:28	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
398	recording@01:08:38	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
399	recording@01:08:39	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
400	recording@01:08:40	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
401	recording@01:08:41	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
402	recording@01:08:43	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
403	recording@01:08:44	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
404	recording@01:08:45	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
405	recording@01:08:56	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
406	recording@01:08:57	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
407	recording@01:08:58	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
408	recording@01:09:00	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
409	recording@01:09:01	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
410	recording@01:09:02	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
411	recording@01:09:23	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
412	recording@01:09:24	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
413	recording@01:09:26	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
414	recording@01:09:27	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
415	recording@01:09:32	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
416	recording@01:09:33	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
417	recording@01:09:39	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
418	recording@01:09:40	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
419	recording@01:09:41	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
420	recording@01:09:42	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
421	recording@01:09:43	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
422	recording@01:09:46	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
423	recording@01:09:47	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
424	recording@01:09:48	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
425	recording@01:09:54	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
426	recording@01:09:55	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
427	recording@01:09:56	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
428	recording@01:09:57	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
429	recording@01:09:58	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
430	recording@01:09:59	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
431	recording@01:10:00	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
432	recording@01:10:01	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
433	recording@01:10:02	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
434	recording@01:10:07	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
435	recording@01:10:08	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
436	recording@01:10:11	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
437	recording@01:10:19	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
438	recording@01:10:27	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
439	recording@01:10:55	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
440	recording@01:10:56	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
441	recording@01:11:01	optional	Speaker-only Q&A frame or closing transition	spoken teaching content is preserved in the teacher-voice ledger; no independent teaching visual
